True_DX,True_DY,True_Theta_Deg,Est_DX,Est_DY,Est_Theta_Deg,Error_Trans,Error_Theta,Iter,Time_ms,Converged
0.2,0,0,0.195696,-0.0188499,-0.0259156,0.019335,0.0259156,101,35,0
0.2,0,0,0.200024,-0.00161883,-0.0109695,0.001619,0.0109695,4,1,1
0.2,0,0,0.197888,-0.0016441,0.00600666,0.00267642,0.00600666,5,1,1
0.2,0,0,0.202383,0.0167939,0.0321661,0.0169621,0.0321661,101,35,0
0.2,0,0,0.201578,0.0185798,0.0210999,0.0186467,0.0210999,101,35,0
0.2,0,0,0.205737,0.00173394,0.0197907,0.0059931,0.0197907,3,1,1
0.2,0,0,0.196891,-0.0207557,-0.00435708,0.0209872,0.00435708,101,35,0
0.2,0,0,0.197834,0.00162573,0.017493,0.00270805,0.017493,6,2,1
0.2,0,0,0.19882,-0.0162734,-0.0241862,0.0163161,0.0241862,101,35,0
0.2,0,0,0.203053,0.0128772,0.0164233,0.0132342,0.0164233,101,36,0
0.2,0,0,0.195938,-0.000437789,0.0136023,0.00408563,0.0136023,4,1,1
0.2,0,0,0.203363,0.0182381,0.0259186,0.0185455,0.0259186,101,35,0
0.2,0,0,0.206244,-0.000578486,0.011935,0.00627118,0.011935,5,1,1
0.2,0,0,0.19739,0.00102913,0.0281061,0.00280555,0.0281061,4,1,1
0.2,0,0,0.196579,-0.0163797,-0.0253045,0.0167331,0.0253045,101,36,0
0.2,0,0,0.201516,-0.000292592,0.0110811,0.00154441,0.0110811,4,1,1
0.2,0,0,0.204583,0.0203154,0.0362902,0.0208259,0.0362902,101,36,0
0.2,0,0,0.200706,-0.00717171,0.00319072,0.00720637,0.00319072,5,1,1
0.3,0,0,0.302186,0.0137068,0.0259159,0.0138799,0.0259159,101,36,0
0.3,0,0,0.297792,-0.0189897,-0.0174798,0.0191176,0.0174798,101,35,0
0.3,0,0,0.304822,0.0180445,0.0268665,0.0186777,0.0268665,101,35,0
0.3,0,0,0.302038,0.00102648,-0.016729,0.00228179,0.016729,4,1,1
0.3,0,0,0.295189,-0.0164661,-0.0223103,0.0171546,0.0223103,101,35,0
0.3,0,0,0.303601,0.017839,0.0260156,0.0181988,0.0260156,101,35,0
0.3,0,0,0.297983,-0.00448639,0.0469314,0.00491891,0.0469314,5,1,1
0.3,0,0,0.300763,0.0153436,0.00662074,0.0153626,0.00662074,101,35,0
0.3,0,0,0.301842,0.0192119,0.0256972,0.0193,0.0256972,101,35,0
0.3,0,0,0.294219,-0.0175951,-0.0169978,0.0185205,0.0169978,101,36,0
0.3,0,0,0.300227,-0.00585501,0.00391325,0.00585943,0.00391325,4,1,1
0.3,0,0,0.300683,-0.0179885,-0.027298,0.0180014,0.027298,101,35,0
0.3,0,0,0.300496,-0.0122674,-0.0168507,0.0122774,0.0168507,101,35,0
0.3,0,0,0.297276,-0.00273936,-0.0261829,0.0038635,0.0261829,5,1,1
